gid,role,role_score,cluster_id,priority_score,evidence,peripheral_reason,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,pass_through,depth,is_seed,truncated_by_depth,hub_targets,matched_out_2d_share,distinct_counterparties
100000004077081100,peripheral,0.0,2,0.06257016303902942,"no rule: b=0.000118<0.002, in_deg=1, out_deg=4, in_kzt=140000, out_kzt=615000, out/in=4.39, depth=3, seed=0",below_thresholds,1,4,140000.0,615000.0,1,6,0.00029140398658979,0.0001179787366127338,4.392857142857143,3,False,False,2,1.0,5
100000004094958100,transit,0.9358974358974361,71,0.42303143444081287,"out/in=1.03 in [0.8,1.2]; in_kzt=39000, out_kzt=40000, matched_2d=1.00",,1,1,39000.0,40000.0,1,1,0.0003931964835655552,2.0154155101540663e-07,1.0256410256410255,1,False,False,0,1.0,2
100000004096559100,peripheral,0.0,1,0.057229239426344405,"in_deg=1, out_deg=0, in_kzt=46200<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,46200.0,0.0,1,0,0.0009806039355939773,0.0,0.0,3,False,False,0,0.0,1
100000004097972100,peripheral,0.0,0,0.057104088792505184,"no rule: b=0.000039<0.002, in_deg=1, out_deg=2, in_kzt=118878, out_kzt=10000, out/in=0.08, depth=3, seed=0",below_thresholds,1,2,118878.0,10000.0,1,2,0.0003179832720382377,3.909906089698889e-05,0.0841198539679335,3,False,False,0,0.04205992698396675,3
100000004099450100,peripheral,0.0,0,0.050070489320863144,"in_deg=1, out_deg=0, in_kzt=31000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,31000.0,0.0,1,0,0.00029748999748026365,0.0,0.0,3,False,False,0,0.0,1
100000004105288100,peripheral,0.0,2,0.06042991511143745,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=215000, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,215000.0,0.0,2,0,0.0004650702159430337,0.0,0.0,1,False,False,0,0.0,2
100000004107228100,peripheral,0.0,2,0.04585976653678536,"depth=4 cutoff; in_deg=1, in_kzt=5000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,5000.0,0.0,1,0,0.0002900012575427847,0.0,0.0,4,False,True,0,0.0,1
100000004114962100,peripheral,0.0,10,0.05972330636511969,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=165000, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,165000.0,0.0,2,0,0.0007143353552134944,0.0,0.0,3,False,False,0,0.0,2
100000004130144100,peripheral,0.0,1,0.05629929590440513,"in_deg=1, out_deg=0, in_kzt=200000<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,200000.0,0.0,1,0,0.0002983662476479527,0.0,0.0,1,False,False,0,0.0,1
100000004134060100,peripheral,0.0,34,0.05328794182216665,"in_deg=1, out_deg=0, in_kzt=88179<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,88179.0,0.0,1,0,0.00032947013371847266,0.0,0.0,2,False,False,0,0.0,1
100000004135268100,transit,0.5181598062953996,58,0.5822773276497384,"out/in=0.81 in [0.8,1.2]; in_kzt=1239000, out_kzt=1000200, matched_2d=0.69",,2,3,1239000.0,1000200.0,3,4,0.001751852504547057,1.2092493060924398e-06,0.8072639225181598,1,False,False,0,0.6860371267150929,3
100000004140487100,peripheral,0.0,2,0.06502576612576766,"no rule: b=0.000331<0.002, in_deg=1, out_deg=10, in_kzt=24510, out_kzt=262600, out/in=10.71, depth=3, seed=0",below_thresholds,1,10,24510.0,262600.0,1,19,0.00029072260661000174,0.00033094476336895947,10.713994288045695,3,False,False,4,1.0,11
100000004140994100,peripheral,0.0,21,0.048984531633087365,"in_deg=1, out_deg=0, in_kzt=18650<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,18650.0,0.0,1,0,0.0002897716872749035,0.0,0.0,3,False,False,0,0.0,1
100000004144536100,consolidator,0.6666666666666666,33,0.6773143914065458,"in_deg=4>=3, in_kzt=168000>=100000; out_deg=0, out_kzt=0, depth=1<4; no observed onward transfers",,4,0,168000.0,0.0,6,0,0.0009726769407571332,0.0,0.0,1,False,False,0,0.0,4
100000004150593100,distributor,0.55,5,0.6544899185478209,"out_deg=11>=10, out_kzt=871165>=500000; out_tx=16, seed=0",,1,11,57000.0,871165.0,2,16,0.0003079960775057004,0.00022543818568173185,15.28359649122807,2,False,False,1,1.0,12
100000004156082100,coordinator,0.5187463783113365,3,0.8236082383896337,"directed betweenness=0.002075>=0.002; in_deg=5, out_deg=26, hub_targets=0",,5,26,377366.11,2319556.0,7,29,0.0008706976397489565,0.002074985513245346,6.146699288921308,1,False,False,0,1.0,30
100000004158362100,peripheral,0.0,0,0.048965075025254094,"in_deg=1, out_deg=0, in_kzt=12000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,12000.0,0.0,1,0,0.0002926863409680731,0.0,0.0,2,False,False,0,0.0,1
100000004159526100,peripheral,0.0,40,0.0704560045573407,"no rule: b=0.000100<0.002, in_deg=4, out_deg=4, in_kzt=275037, out_kzt=68000, out/in=0.25, depth=1, seed=0",below_thresholds,4,4,275037.0,68000.0,4,6,0.0008567019383121533,9.956152620161088e-05,0.24723946232688693,1,False,False,0,0.10907623337950893,7
100000004160650100,distributor,0.5,33,0.6606991028843234,"out_deg=10>=10, out_kzt=1489827>=500000; out_tx=40, seed=0",,2,10,75100.0,1489827.0,4,40,0.0003708466113075055,5.441621877415979e-06,19.83790945406125,2,False,False,0,1.0,10
100000004167082100,peripheral,0.0,12,0.04871186283505358,"depth=4 cutoff; in_deg=1, in_kzt=13300, out_deg=0; onward transfers unobserved",censored_depth4,1,0,13300.0,0.0,1,0,0.00038661659904842355,0.0,0.0,4,False,True,0,0.0,1
100000004174835100,peripheral,0.0,72,0.030000000000000006,"in_deg=0, out_deg=0, in_kzt=0, out_kzt=0; seed=1; no observed edge",isolate,0,0,0.0,0.0,0,0,0.0,0.0,,0,True,False,0,,0
100000004177936100,peripheral,0.0,8,0.04769465912605845,"depth=4 cutoff; in_deg=1, in_kzt=10000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,10000.0,0.0,1,0,0.0003385045734079765,0.0,0.0,4,False,True,0,0.0,1
100000004180097100,peripheral,0.0,0,0.06574105548472807,"no rule: b=0.000319<0.002, in_deg=3, out_deg=3, in_kzt=104854, out_kzt=47800, out/in=0.46, depth=1, seed=0",below_thresholds,3,3,104854.0,47800.0,5,7,0.0008599843237032189,0.0003190402752573887,0.4558719743643542,1,False,False,0,0.21030704829050414,4
100000004183610100,peripheral,0.0,12,0.059676539781991306,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=22000, out_kzt=915000, out/in=41.59, depth=3, seed=0",below_thresholds,1,1,22000.0,915000.0,1,3,0.00034226990172321674,1.9952613550525257e-05,41.59090909090909,3,False,False,0,0.6818181818181818,2
100000004184158100,peripheral,0.0,0,0.0538986588887355,"in_deg=1, out_deg=0, in_kzt=203805<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,203805.0,0.0,1,0,0.00030499620181321943,0.0,0.0,3,False,False,0,0.0,1
100000004185681100,peripheral,0.0,2,0.05004939230863177,"in_deg=1, out_deg=0, in_kzt=10000<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,10000.0,0.0,1,0,0.000537639523531848,0.0,0.0,3,False,False,0,0.0,1
100000004186824100,peripheral,0.0,5,0.06287961699455116,"no rule: b=0.000002<0.002, in_deg=2, out_deg=1, in_kzt=451700, out_kzt=7000, out/in=0.02, depth=1, seed=0",below_thresholds,2,1,451700.0,7000.0,7,1,0.00038362670399067357,2.2169570611694728e-06,0.015497011290679655,1,False,False,0,0.0,3
100000004188160100,coordinator,0.6255629839082925,5,0.6301492758064082,"directed betweenness=0.002502>=0.002; in_deg=2, out_deg=5, hub_targets=2",,2,5,87862.0,133846.0,5,6,0.0002981560916449915,0.00250225193563317,1.5233661878855478,1,False,False,2,0.4685301950786461,6
100000004192107100,peripheral,0.0,2,0.05050385228046167,"in_deg=1, out_deg=0, in_kzt=25000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,25000.0,0.0,1,0,0.00030063779255075184,0.0,0.0,2,False,False,0,0.0,1
100000004192865100,peripheral,0.0,26,0.05486038599123,"in_deg=1, out_deg=0, in_kzt=66666<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,66666.0,0.0,1,0,0.0005582226968831462,0.0,0.0,2,False,False,0,0.0,1
100000004193835100,peripheral,0.0,5,0.05555486178013106,"no rule: b=0.000007<0.002, in_deg=1, out_deg=1, in_kzt=47000, out_kzt=5000, out/in=0.11, depth=0, seed=1",below_thresholds,1,1,47000.0,5000.0,1,1,0.0004719965493240661,6.791950269219204e-06,0.10638297872340426,0,True,False,0,0.10638297872340426,1
100000004200745100,peripheral,0.0,7,0.055282432096765026,"depth=4 cutoff; in_deg=1, in_kzt=130000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,130000.0,0.0,4,0,0.0006035919445701505,0.0,0.0,4,False,True,0,0.0,1
100000004206046100,peripheral,0.0,5,0.05042843557230087,"in_deg=1, out_deg=0, in_kzt=11075<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,11075.0,0.0,1,0,0.0002880449310267971,0.0,0.0,1,False,False,0,0.0,1
100000004209339100,peripheral,0.0,54,0.062303773960892275,"no rule: b=0.000021<0.002, in_deg=1, out_deg=2, in_kzt=138500, out_kzt=238500, out/in=1.72, depth=2, seed=0",below_thresholds,1,2,138500.0,238500.0,6,11,0.0008229749088728862,2.1363404407633102e-05,1.7220216606498195,2,False,False,0,0.3104693140794224,2
100000004213658100,peripheral,0.0,21,0.05211935131848472,"in_deg=1, out_deg=0, in_kzt=25347<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,25347.0,0.0,1,0,0.0002921905948932682,0.0,0.0,1,False,False,0,0.0,1
100000004217419100,peripheral,0.0,8,0.059595553923278304,"no rule: b=0.000020<0.002, in_deg=2, out_deg=1, in_kzt=118200, out_kzt=7700, out/in=0.07, depth=3, seed=0",below_thresholds,2,1,118200.0,7700.0,3,1,0.0005867070280477141,1.975107199950985e-05,0.06514382402707276,3,False,False,0,0.06514382402707276,3
100000004218576100,peripheral,0.0,21,0.052182699803113464,"in_deg=1, out_deg=0, in_kzt=26144<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,26144.0,0.0,1,0,0.00029235855836594153,0.0,0.0,1,False,False,0,0.0,1
100000004221668100,peripheral,0.0,49,0.08190047136530515,"no rule: b=0.000005<0.002, in_deg=4, out_deg=3, in_kzt=1128300, out_kzt=731440, out/in=0.65, depth=2, seed=0",below_thresholds,4,3,1128300.0,731440.0,8,10,0.003108958178821098,4.635455673354352e-06,0.6482673047948241,2,False,False,0,0.6182752813967917,5
100000004222274100,peripheral,0.0,0,0.05051857519726097,"depth=4 cutoff; in_deg=1, in_kzt=15500, out_deg=0; onward transfers unobserved",censored_depth4,1,0,15500.0,0.0,1,0,0.0005477979606695846,0.0,0.0,4,False,True,0,0.0,1
100000004225615100,peripheral,0.0,4,0.05301097710423417,"in_deg=1, out_deg=0, in_kzt=90000<500000, in_tx=2, depth=2<4",single_edge_leaf,1,0,90000.0,0.0,2,0,0.0002953537166464556,0.0,0.0,2,False,False,0,0.0,1
100000004226848100,peripheral,0.0,2,0.05757880859645728,"in_deg=1, out_deg=0, in_kzt=301866<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,301866.0,0.0,1,0,0.0003475335862041181,0.0,0.0,1,False,False,0,0.0,1
100000004232712100,peripheral,0.0,10,0.04993839276325035,"depth=4 cutoff; in_deg=1, in_kzt=12500, out_deg=0; onward transfers unobserved",censored_depth4,1,0,12500.0,0.0,1,0,0.0005315954812987934,0.0,0.0,4,False,True,0,0.0,1
100000004235471100,peripheral,0.0,10,0.053571436210457596,"depth=4 cutoff; in_deg=1, in_kzt=180000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,180000.0,0.0,1,0,0.0003501606295614155,0.0,0.0,4,False,True,0,0.0,1
100000004241142100,peripheral,0.0,0,0.05149077293269292,"depth=4 cutoff; in_deg=1, in_kzt=27102, out_deg=0; onward transfers unobserved",censored_depth4,1,0,27102.0,0.0,1,0,0.0005324557913868457,0.0,0.0,4,False,True,0,0.0,1
100000004254434100,peripheral,0.0,21,0.053277590466705806,"in_deg=1, out_deg=0, in_kzt=44445<500000, in_tx=2, depth=1<4",single_edge_leaf,1,0,44445.0,0.0,2,0,0.00029621539589843053,0.0,0.0,1,False,False,0,0.0,1
100000004257714100,peripheral,0.0,21,0.05108830688408024,"in_deg=1, out_deg=0, in_kzt=52220<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,52220.0,0.0,1,0,0.0002950327931544812,0.0,0.0,3,False,False,0,0.0,1
100000004260869100,peripheral,0.0,5,0.05241921821483722,"depth=4 cutoff; in_deg=1, in_kzt=10000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,10000.0,0.0,1,0,0.0008457607369041772,0.0,0.0,4,False,True,0,0.0,1
100000004261340100,peripheral,0.0,0,0.05094277980808124,"depth=4 cutoff; in_deg=1, in_kzt=48500, out_deg=0; onward transfers unobserved",censored_depth4,1,0,48500.0,0.0,4,0,0.00034892592172265966,0.0,0.0,4,False,True,0,0.0,1
100000004263867100,peripheral,0.0,47,0.0470483413711279,"depth=4 cutoff; in_deg=1, in_kzt=9000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,9000.0,0.0,1,0,0.0002916856904039164,0.0,0.0,4,False,True,0,,1
100000004265639100,peripheral,0.0,8,0.04970852457996704,"depth=4 cutoff; in_deg=1, in_kzt=10000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,10000.0,0.0,1,0,0.0005547248904262275,0.0,0.0,4,False,True,0,0.0,1
100000004268036100,peripheral,0.0,47,0.04604811288904692,"depth=4 cutoff; in_deg=1, in_kzt=5500, out_deg=0; onward transfers unobserved",censored_depth4,1,0,5500.0,0.0,1,0,0.0002898046971760582,0.0,0.0,4,False,True,0,0.0,1
100000004269433100,peripheral,0.0,3,0.06503520701782238,"no rule: b=0.000000<0.002, in_deg=0, out_deg=1, in_kzt=0, out_kzt=1372000, out/in=NA, depth=0, seed=1",below_thresholds,0,1,0.0,1372000.0,0,67,0.0002868488506751381,0.0,,0,True,False,0,,1
100000004272302100,peripheral,0.0,8,0.047233804674354854,"depth=4 cutoff; in_deg=1, in_kzt=10000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,10000.0,0.0,1,0,0.00028902455702792154,0.0,0.0,4,False,True,0,0.0,1
100000004278574100,peripheral,0.0,10,0.051983280329333394,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=25000, out_kzt=12500, out/in=0.50, depth=3, seed=0",below_thresholds,1,1,25000.0,12500.0,1,1,0.0002876622678027545,1.9549530448494444e-05,0.5,3,False,False,0,0.0,2
100000004285800100,peripheral,0.0,0,0.05233818619694322,"no rule: b=0.000000<0.002, in_deg=1, out_deg=1, in_kzt=5000, out_kzt=15000, out/in=3.00, depth=2, seed=0",below_thresholds,1,1,5000.0,15000.0,1,1,0.0003457460321017804,0.0,3.0,2,False,False,0,0.0,2
100000004286573100,peripheral,0.0,7,0.051249482032235665,"in_deg=1, out_deg=0, in_kzt=16590<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,16590.0,0.0,1,0,0.00028961379610419204,0.0,0.0,1,False,False,0,0.0,1
100000004291560100,peripheral,0.0,0,0.0508348090725994,"in_deg=1, out_deg=0, in_kzt=47190<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,47190.0,0.0,1,0,0.00028951770610542975,0.0,0.0,3,False,False,0,0.0,1
100000004291663100,peripheral,0.0,0,0.04928155673363574,"depth=4 cutoff; in_deg=1, in_kzt=25000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,25000.0,0.0,1,0,0.00031255945561569937,0.0,0.0,4,False,True,0,,1
100000004292885100,peripheral,0.0,21,0.05271181118455346,"in_deg=1, out_deg=0, in_kzt=112700<500000, in_tx=1, depth=3<4",single_edge_leaf,1,0,112700.0,0.0,1,0,0.0003045112466426212,0.0,0.0,3,False,False,0,0.0,1
100000004299488100,consolidator,0.75,0,0.7983878735007499,"in_deg=6>=2*out_deg(2); in_kzt=1749000>=100000, out_kzt=344999, out/in=0.20",,6,2,1749000.0,344999.0,22,14,0.0014677101163357946,2.1161862856617695e-05,0.19725500285877645,1,False,False,0,0.1841052029731275,7
100000004315838100,peripheral,0.0,2,0.057640062268921356,"no rule: b=0.000024<0.002, in_deg=2, out_deg=1, in_kzt=50000, out_kzt=18000, out/in=0.36, depth=1, seed=0",below_thresholds,2,1,50000.0,18000.0,2,1,0.0002926880686157792,2.4184986121848794e-05,0.36,1,False,False,0,0.0,3
100000004318918100,peripheral,0.0,11,0.05435777660967975,"in_deg=1, out_deg=0, in_kzt=75600<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,75600.0,0.0,1,0,0.0002983697191851953,0.0,0.0,1,False,False,0,0.0,1
100000004321983100,peripheral,0.0,49,0.05480572790190433,"no rule: b=0.000001<0.002, in_deg=1, out_deg=2, in_kzt=10840, out_kzt=36200, out/in=3.34, depth=3, seed=0",below_thresholds,1,2,10840.0,36200.0,1,3,0.0003259928531965642,1.4107908571078464e-06,3.339483394833948,3,False,False,0,0.0,3
100000004325327100,transit,0.971158055269215,0,0.43781949274487214,"out/in=0.99 in [0.8,1.2]; in_kzt=70817, out_kzt=70000, matched_2d=0.67",,2,1,70817.0,70000.0,3,1,0.00029711325361029075,3.909906089698889e-05,0.988463222107686,1,False,False,0,0.6703475154270867,3
100000004326224100,peripheral,0.0,10,0.053121161781057295,"depth=4 cutoff; in_deg=1, in_kzt=60000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,60000.0,0.0,1,0,0.0005372173236725553,0.0,0.0,4,False,True,0,0.0,1
100000004330371100,peripheral,0.0,5,0.06825500718975322,"no rule: b=0.000340<0.002, in_deg=2, out_deg=2, in_kzt=264171, out_kzt=90681, out/in=0.34, depth=1, seed=0",below_thresholds,2,2,264171.0,90681.0,12,6,0.0012610864292053733,0.00034040367966502183,0.3432662934235779,1,False,False,1,0.22296164226959053,2
100000004331458100,peripheral,0.0,71,0.06710961738153308,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=250000, out_kzt=0, out/in=0.00, depth=2, seed=0",below_thresholds,2,0,250000.0,0.0,2,0,0.0013288678037691936,0.0,0.0,2,False,False,0,0.0,2
100000004336228100,peripheral,0.0,8,0.051078574821362105,"in_deg=1, out_deg=0, in_kzt=51407<500000, in_tx=2, depth=3<4",single_edge_leaf,1,0,51407.0,0.0,2,0,0.0002973500436774517,0.0,0.0,3,False,False,0,0.0,1
100000004336312100,transit,0.5087927888071668,62,0.4670920287462037,"out/in=0.80 in [0.8,1.2]; in_kzt=90415, out_kzt=72650, matched_2d=0.29",,3,2,90415.0,72650.0,7,3,0.0006989602995804714,3.436283444812683e-05,0.8035171155228668,2,False,False,0,0.2875629043853343,4
100000004340038100,peripheral,0.0,12,0.053353223714904,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=9978, out_kzt=49000, out/in=4.91, depth=3, seed=0",below_thresholds,1,1,9978.0,49000.0,1,1,0.00029055760317480604,1.9549530448494444e-05,4.910803768290238,3,False,False,0,0.0,2
100000004350094100,peripheral,0.0,43,0.05428082998875225,"depth=4 cutoff; in_deg=1, in_kzt=20000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,20000.0,0.0,1,0,0.0008971220687046558,0.0,0.0,4,False,True,0,0.0,1
100000004351795100,coordinator,0.6175319054378112,0,0.7358682033761273,"directed betweenness=0.002470>=0.002; in_deg=3, out_deg=14, hub_targets=4",,3,14,118333.0,1715161.0,3,37,0.0003149083893976024,0.002470127621751245,14.494359139039828,1,False,False,4,1.0,16
100000004356593100,peripheral,0.0,2,0.054266058762941806,"no rule: b=0.000020<0.002, in_deg=1, out_deg=1, in_kzt=50000, out_kzt=10000, out/in=0.20, depth=2, seed=0",below_thresholds,1,1,50000.0,10000.0,1,1,0.00029476455894695663,1.9549530448494444e-05,0.2,2,False,False,0,0.0,2
100000004358004100,distributor,0.55,2,0.7136364735399594,"out_deg=11>=10, out_kzt=980850>=500000; out_tx=17, seed=1",,0,11,0.0,980850.0,0,17,0.0002868488506751381,0.0,,0,True,False,2,,11
100000004360785100,peripheral,0.0,5,0.054795388260874746,"in_deg=1, out_deg=0, in_kzt=94705<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,94705.0,0.0,1,0,0.00029707682265742814,0.0,0.0,1,False,False,0,0.0,1
100000004368189100,peripheral,0.0,23,0.05932862362559922,"no rule: b=0.000003<0.002, in_deg=1, out_deg=2, in_kzt=384600, out_kzt=28200, out/in=0.07, depth=3, seed=0",below_thresholds,1,2,384600.0,28200.0,1,2,0.0003052440720882269,2.821581714215693e-06,0.07332293291731669,3,False,False,0,0.056422256890275614,3
100000004377043100,peripheral,0.0,15,0.04682108863440244,"depth=4 cutoff; in_deg=1, in_kzt=5700, out_deg=0; onward transfers unobserved",censored_depth4,1,0,5700.0,0.0,1,0,0.0003651438116408858,0.0,0.0,4,False,True,0,0.0,1
100000004379306100,peripheral,0.0,8,0.050328171933514514,"depth=4 cutoff; in_deg=1, in_kzt=15000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,15000.0,0.0,1,0,0.0005343806771430123,0.0,0.0,4,False,True,0,0.0,1
100000004386258100,peripheral,0.0,7,0.05999820177232598,"no rule: b=0.000123<0.002, in_deg=3, out_deg=3, in_kzt=61700, out_kzt=40000, out/in=0.65, depth=2, seed=0",below_thresholds,3,3,61700.0,40000.0,3,3,0.0005359655801261059,0.00012253726301736723,0.6482982171799028,2,False,False,0,0.0,4
100000004386286100,peripheral,0.0,7,0.050573846578818464,"depth=4 cutoff; in_deg=1, in_kzt=12500, out_deg=0; onward transfers unobserved",censored_depth4,1,0,12500.0,0.0,1,0,0.0005998215016547848,0.0,0.0,4,False,True,0,0.0,1
100000004386331100,transit,0.6875,7,0.4024078312777768,"out/in=0.88 in [0.8,1.2]; in_kzt=20000, out_kzt=17500",,1,2,20000.0,17500.0,1,2,0.0005148925249118893,2.0557238203571478e-05,0.875,3,False,False,0,,2
100000004388209100,peripheral,0.0,21,0.05056699375071412,"in_deg=1, out_deg=0, in_kzt=11800<500000, in_tx=1, depth=1<4",single_edge_leaf,1,0,11800.0,0.0,1,0,0.00028933563734708884,0.0,0.0,1,False,False,0,,1
100000004388353100,peripheral,0.0,11,0.05683516585219616,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=62960, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,62960.0,0.0,2,0,0.0003422717418023236,0.0,0.0,1,False,False,0,0.0,2
100000004388983100,peripheral,0.0,73,0.06524764607119181,"no rule: b=0.000000<0.002, in_deg=0, out_deg=2, in_kzt=0, out_kzt=450816, out/in=NA, depth=0, seed=1",below_thresholds,0,2,0.0,450816.0,0,23,0.0002868488506751381,0.0,,0,True,False,0,,2
100000004390333100,peripheral,0.0,0,0.06836860884350131,"no rule: b=0.000161<0.002, in_deg=2, out_deg=9, in_kzt=64558, out_kzt=506500, out/in=7.85, depth=1, seed=0",below_thresholds,2,9,64558.0,506500.0,2,14,0.00029653235410471686,0.0001611290241303532,7.845658167849066,1,False,False,5,1.0,10
100000004394765100,peripheral,0.0,5,0.06587711778008384,"no rule: b=0.000066<0.002, in_deg=3, out_deg=2, in_kzt=603844, out_kzt=82500, out/in=0.14, depth=1, seed=0",below_thresholds,3,2,603844.0,82500.0,10,2,0.00038196590482139436,6.628029807726672e-05,0.13662469114539516,1,False,False,0,0.058790018614079134,5
100000004398811100,peripheral,0.0,2,0.06391619411790024,"no rule: b=0.000002<0.002, in_deg=1, out_deg=3, in_kzt=426000, out_kzt=1040672, out/in=2.44, depth=2, seed=0",below_thresholds,1,3,426000.0,1040672.0,1,4,0.000351233125808153,1.5115616326155497e-06,2.4428920187793426,2,False,False,0,0.9647887323943662,4
100000004399686100,terminal,0.806,20,0.5027031785610957,"in_kzt=806000>=500000; in_deg=1, out_deg=0, depth=3<4; observed endpoint",,1,0,806000.0,0.0,2,0,0.000573295826908873,0.0,0.0,3,False,False,0,0.0,1
100000004400305100,coordinator,0.6634626270562056,0,0.7694267344174975,"directed betweenness=0.002654>=0.002; in_deg=7, out_deg=82, hub_targets=7",,7,82,222800.0,5830181.0,9,101,0.0003875197625312219,0.0026538505082248226,26.167778276481148,2,False,False,7,1.0,87
100000004400361100,peripheral,0.0,5,0.04856236633605468,"in_deg=1, out_deg=0, in_kzt=10000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,10000.0,0.0,1,0,0.0002885122425874009,0.0,0.0,2,False,False,0,0.0,1
100000004400480100,peripheral,0.0,23,0.05062095331517491,"depth=4 cutoff; in_deg=1, in_kzt=21700, out_deg=0; onward transfers unobserved",censored_depth4,1,0,21700.0,0.0,1,0,0.0004866968416971745,0.0,0.0,4,False,True,0,0.0,1
100000004403548100,peripheral,0.0,8,0.046600174118770744,"depth=4 cutoff; in_deg=1, in_kzt=5000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,5000.0,0.0,1,0,0.0003694957251542553,0.0,0.0,4,False,True,0,0.0,1
100000004403641100,peripheral,0.0,23,0.05302533391382541,"depth=4 cutoff; in_deg=1, in_kzt=171500, out_deg=0; onward transfers unobserved",censored_depth4,1,0,171500.0,0.0,1,0,0.0003018930115226357,0.0,0.0,4,False,True,0,,1
100000004403675100,coordinator,0.708858152107836,50,0.7002893944146834,"directed betweenness=0.002835>=0.002; in_deg=4, out_deg=5, hub_targets=1",,4,5,182980.0,264699.0,8,6,0.0007431580732801588,0.002835432608431344,1.4466007213903158,1,False,False,1,0.4082030823040769,8
100000004407753100,peripheral,0.0,15,0.059685619290898634,"no rule: b=0.000000<0.002, in_deg=1, out_deg=1, in_kzt=250000, out_kzt=100000, out/in=0.40, depth=3, seed=0",below_thresholds,1,1,250000.0,100000.0,4,1,0.0008825427222420799,0.0,0.4,3,False,False,0,0.4,1
100000004408683100,peripheral,0.0,5,0.058417704193535515,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=112920, out_kzt=0, out/in=0.00, depth=1, seed=0",below_thresholds,2,0,112919.68,0.0,3,0,0.00038701027103105727,0.0,0.0,1,False,False,0,0.0,2
100000004410489100,peripheral,0.0,0,0.05218028902704404,"in_deg=1, out_deg=0, in_kzt=54000<500000, in_tx=1, depth=2<4",single_edge_leaf,1,0,54000.0,0.0,1,0,0.00031562085779525433,0.0,0.0,2,False,False,0,0.0,1
100000004417753100,peripheral,0.0,2,0.05705137656365106,"no rule: b=0.000000<0.002, in_deg=2, out_deg=0, in_kzt=192099, out_kzt=0, out/in=0.00, depth=3, seed=0",below_thresholds,2,0,192099.0,0.0,2,0,0.00039487806661749877,0.0,0.0,3,False,False,0,,2
100000004418967100,peripheral,0.0,42,0.05337952521613788,"depth=4 cutoff; in_deg=1, in_kzt=100000, out_deg=0; onward transfers unobserved",censored_depth4,1,0,100000.0,0.0,1,0,0.0004555019189629488,0.0,0.0,4,False,True,0,0.0,1
100000004420041100,peripheral,0.0,7,0.06520992015082537,"no rule: b=0.000157<0.002, in_deg=1, out_deg=7, in_kzt=69638, out_kzt=651830, out/in=9.36, depth=3, seed=0",below_thresholds,1,7,69638.0,651830.0,1,11,0.0003010741911598019,0.0001568912508332414,9.360263074758034,3,False,False,0,,8
